date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:27%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-reply.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-reply.12c.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:27%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/reply.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/reply.12d.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:27%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/share.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/share.12e.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:27%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/share-facebook.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/share-facebook.12f.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:28%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/share-youtube.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/share-youtube.130.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:28%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/share-linkedin.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/share-linkedin.131.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:28%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/share-twitter.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/share-twitter.132.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:29%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-guide.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-guide.133.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:29%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/places.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/places.134.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:29%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/return-download.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/return-download.135.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:29%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/post-editor.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/post-editor.136.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:30%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-gray.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-gray.137.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:30%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/comment-icon.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/comment-icon.138.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:30%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/comment-reply.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/comment-reply.139.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:30%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/ttcn.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/ttcn.13a.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:31%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/lsk.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/lsk.13b.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:31%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/qdtkh.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/qdtkh.13c.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:31%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/lsgd.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/lsgd.13d.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:32%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/ctudkh.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/ctudkh.13e.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:32%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/gydv.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/gydv.13f.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:32%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/dxtk.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/dxtk.140.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:32%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/customer-sex.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/customer-sex.141.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:33%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/customer-sex-checked.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/customer-sex-checked.142.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:33%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/plus.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/plus.143.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:33%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/minus.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/minus.144.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:34%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-left-white.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-left-white.145.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:34%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-white.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-white.146.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:34%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-circle.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-circle.147.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:34%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/tai-ve.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/tai-ve.148.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:35%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-tt.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-tt.149.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:35%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-mtcv.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-mtcv.14a.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:35%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-yc.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-yc.14b.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:35%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-ql.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-ql.14c.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:36%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-hsbg.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-hsbg.14d.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:36%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-ctnhs.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/recruitment-ctnhs.14e.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:36%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-bg.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-bg.14f.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:37%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-right.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-right.150.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:37%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-left.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-left.151.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:37%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-down.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-dropdown-down.152.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:37%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-blue.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-blue.153.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:38%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-address.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-address.154.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:38%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-web.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-web.155.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:38%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/map-face.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/map-face.156.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:38%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-large.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/plus-large.157.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:39%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/bg-image-doctor.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/bg-image-doctor.158.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:39%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/worker-gray.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/worker-gray.159.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:39%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/enterprise-gray.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/enterprise-gray.15a.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:40%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-box.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-box.15b.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:40%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-white-active.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-white-active.15c.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:40%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/feedback-bg.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/feedback-bg.15d.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:40%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrrow-down.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrrow-down.15e.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:41%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrrow-up.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrrow-up.15f.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:41%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-right-black.160.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:41%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-down-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/arrow-down-black.161.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:42%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/human.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/human.162.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:42%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-gray.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-gray.163.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:42%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/close-envelope.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/close-envelope.164.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:42%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/sex.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/sex.165.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:43%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/human-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/human-black.166.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:43%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/phone-black.167.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:43%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/mail-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/mail-black.168.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:43%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/faq-quest-mobile.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/faq-quest-mobile.169.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:44%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/code.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/code.16a.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:44%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/bar-code.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/bar-code.16b.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:44%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/banner-pc.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/banner-pc.16c.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:45	874472/874472	---M--	200	added ('OK')	image/png	etag:%22cea0b4b7ff31d81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/footer.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/footer.png	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:46	1398953/1398953	---M--	200	added ('OK')	image/png	etag:%2298ca6a7776d4d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bg_s1.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bg_s1.png	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:45%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/data1.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/data1.170.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:46	832215/832215	---M--	200	added ('OK')	image/png	etag:%2267bad8b363d8d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bg_s2.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bg_s2.png	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
08:50:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:50:46%20GMT	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/data2.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/gen/data2.171.delayed	(from https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css)
